model,protocol,degree,task,variable,scope,n,n_geometries,n_unique_x,x_min,x_max,x_mean,x_sd,y_mean,y_median,y_sd,status,intercept,slope,slope_se_cluster,slope_ci95_low,slope_ci95_high,p_cluster,standardized_slope,r2,pearson_r,pearson_p,spearman_rho,spearman_p
TNO,A,0,A-k0,log_nk,all,1600,400,221,7.731492029245684,7.903226808730733,7.836536796010969,0.029959236007328197,0.015906910234188623,0.012061770074069,0.009182800884626217,ok,0.042168081295366276,-0.003351119473381908,0.00788857155695068,-0.018859477623015763,0.01215723867625195,0.6712064457184399,-0.010933154323305203,0.00011953386346075234,-0.010933154323468083,0.6621131979843283,-0.015709551249925978,0.5300499961025122
TNO,A,0,A-k0,beta_k,all,1600,400,1,1.0,1.0,1.0,0.0,0.015906910234188623,0.012061770074069,0.009182800884626217,constant_predictor,,,,,,,,,,,,
TNO,A,0,A-k0,beta_total,all,1600,400,1,2.0,2.0,2.0,0.0,0.015906910234188623,0.012061770074069,0.009182800884626217,constant_predictor,,,,,,,,,,,,
TNO,A,0,A-k0,rho_H,all,1600,400,1,0.0,0.0,0.0,0.0,0.015906910234188623,0.012061770074069,0.009182800884626217,constant_predictor,,,,,,,,,,,,
TNO,A,0,A-k0,log_lambda1_positive,all,1600,400,400,0.5911348066758972,0.7538510155881601,0.684904804429579,0.034406063767318584,0.015906910234188623,0.012061770074069,0.009182800884626217,ok,0.011817498607699399,0.005970773748470631,0.00732688138365531,-0.008433342357631367,0.020374889854572628,0.41560802318797163,0.022371259587479812,0.0005004732555303759,0.022371259587482328,0.3711812230761701,0.022420176004586855,0.37013591441850613
TNO,A,0,A-k0,initial_rayleigh_quotient,all,1600,400,1600,1.9058051657219186,9.483124457550876,3.8709239840100538,1.9549361874885733,0.015906910234188623,0.012061770074069,0.009182800884626217,ok,-0.0014466587477445494,0.0044830559973838315,6.656953993979514e-05,0.004352185121739298,0.004613926873028365,5.207221815587523e-220,0.9544025303321242,0.9108841899043593,0.9544025303321233,0.0,0.9479655333849741,0.0
TNO,A,0,A-k0,target_norm_retention,all,1600,400,1600,0.4143438152804424,0.8281922245454145,0.719969085278326,0.11255047190149724,0.015906910234188623,0.012061770074069,0.009182800884626217,ok,0.07165195047326971,-0.0774269914902403,0.0011708592480049503,-0.07972881564557453,-0.07512516733490605,4.112888025026066e-217,-0.9489963399652299,0.9005940532673932,-0.948996339965225,0.0,-0.9367811130004349,0.0
TNO,A,1,A-k1,log_nk,all,1600,400,360,9.477998292597036,9.666498594399865,9.597116032256835,0.03324862117039561,0.10512043560389384,0.094731215387582,0.04570955717775155,ok,0.36774363846095115,-0.02736480438248864,0.023896438490292105,-0.07434346508584654,0.019613856320869257,0.25283694215944724,-0.019904852956182183,0.0003962031712317904,-0.019904852956797232,0.4262350944125025,-0.02713723201246985,0.2779922080999303
TNO,A,1,A-k1,beta_k,all,1600,400,1,1.0,1.0,1.0,0.0,0.10512043560389384,0.094731215387582,0.04570955717775155,constant_predictor,,,,,,,,,,,,
TNO,A,1,A-k1,beta_total,all,1600,400,1,2.0,2.0,2.0,0.0,0.10512043560389384,0.094731215387582,0.04570955717775155,constant_predictor,,,,,,,,,,,,
TNO,A,1,A-k1,rho_H,all,1600,400,4,0.0,0.5,0.23611111380159855,0.19400841660345367,0.10512043560389384,0.094731215387582,0.04570955717775155,ok,0.1463718482017971,-0.17471186312968906,0.004197131139849335,-0.18296311780207808,-0.16646060845730004,2.8610262084688793e-147,-0.7415423386365348,0.5498850399905407,-0.7415423386365344,2.7237066514971288e-279,-0.8549648715825171,0.0
TNO,A,1,A-k1,log_lambda1_positive,all,1600,400,400,0.5911348066759515,0.753851015588182,0.6849048044296137,0.03440606376731256,0.10512043560389384,0.094731215387582,0.04570955717775155,ok,-0.012285823099003891,0.1714198205992596,0.02134742429576963,0.12945233647860302,0.21338730471991615,1.1060111537846827e-14,0.12902949935796165,0.016648611704569438,0.12902949935797414,2.2330804968971478e-07,0.1541490196360783,5.710429276676349e-10
TNO,A,1,A-k1,initial_rayleigh_quotient,all,1600,400,1600,4.022796692058106,16.786387100399214,8.760483059211474,2.5656560407689484,0.10512043560389384,0.094731215387582,0.04570955717775155,ok,-0.025008421365840167,0.014854073238907315,0.00033318452279838736,0.014199056690959616,0.015509089786855014,4.666512503509263e-157,0.8337521754416957,0.6951426900537583,0.8337521754416947,0.0,0.9097852157364125,0.0
TNO,A,1,A-k1,target_norm_retention,all,1600,400,1600,0.30599608959904107,0.826686670801375,0.6371089309523051,0.12916031726759405,0.10512043560389384,0.094731215387582,0.04570955717775155,ok,0.3097336478528081,-0.32115891381882306,0.005539827632437612,-0.3320498121761285,-0.3102680154615176,1.876231072742048e-196,-0.9074904628991973,0.8235389402529908,-0.9074904628991924,0.0,-0.9385379740382711,0.0
TNO,A,2,A-k2,log_nk,all,1600,400,374,9.916206324943902,10.11382951201313,10.04340980982206,0.035149350400342214,0.1768227242375719,0.117407757788896,0.14700426398299168,ok,-1.1743792229800776,0.13453617574139665,0.037614746597862056,0.06058831867551524,0.20848403280727806,0.00039069784077963473,0.03216817699385575,0.0010347916109807453,0.03216817699187642,0.1984241187265373,0.0338291618490908,0.17621668628696627
TNO,A,2,A-k2,beta_k,all,1600,400,1,1.0,1.0,1.0,0.0,0.1768227242375719,0.117407757788896,0.14700426398299168,constant_predictor,,,,,,,,,,,,
TNO,A,2,A-k2,beta_total,all,1600,400,1,2.0,2.0,2.0,0.0,0.1768227242375719,0.117407757788896,0.14700426398299168,constant_predictor,,,,,,,,,,,,
TNO,A,2,A-k2,rho_H,all,1600,400,4,0.0,0.5,0.23611111380159855,0.19400841660345367,0.1768227242375719,0.117407757788896,0.14700426398299168,ok,0.3198556260749026,-0.6057864008786965,0.007986496394585678,-0.6214872721395857,-0.5900855296178074,3.93567879528005e-239,-0.7994847037088586,0.6391757914644403,-0.7994847037088577,0.0,-0.9479249621988345,0.0
TNO,A,2,A-k2,log_lambda1_positive,all,1600,400,400,2.2572324471287004,2.4820940566972225,2.402940436605092,0.03782836822457726,0.1768227242375719,0.117407757788896,0.14700426398299168,ok,-0.08792243468455194,0.11017549785635668,0.034621177186412166,0.04211278060867821,0.17823821510403515,0.0015754259135665122,0.02835128172009072,0.0008037951751770356,0.028351281720180095,0.2570493397503787,0.025493018238646525,0.30816052540535777
TNO,A,2,A-k2,initial_rayleigh_quotient,all,1600,400,1600,9.663916100440069,39.04852027739478,19.594550100497294,5.72707233863774,0.1768227242375719,0.117407757788896,0.14700426398299168,ok,-0.22409685565383833,0.020460769848511855,0.00035993151526255123,0.01975317065799507,0.02116836903902864,2.028202136157372e-193,0.7971218375012784,0.6354032238214165,0.7971218375012796,0.0,0.9070081169953582,0.0
TNO,A,2,A-k2,target_norm_retention,all,1600,400,1600,0.08394024928892163,0.7225126387866652,0.45501184297776304,0.21687702146741486,0.1768227242375719,0.117407757788896,0.14700426398299168,ok,0.4479790311603202,-0.5959324160624104,0.008088565791030816,-0.6118339483358493,-0.5800308837889716,2.0056088248427292e-234,-0.8791857044803084,0.7729675029625358,-0.8791857044803082,0.0,-0.9172892880036282,0.0
TNO,B,0,B-k0,log_nk,all,1600,400,274,7.383989457978509,8.155649270366002,7.870143704693032,0.25330373664630723,0.018107523451616953,0.014247205574065001,0.011485349348104947,ok,-0.11880274780432726,0.01739615900206535,0.0009461453458830517,0.015536106040685423,0.019256211963445277,3.9509021398395e-55,0.3836637393396755,0.14719786488429243,0.38366373933992315,2.8996747909157244e-57,0.4461439128735624,4.2921260916415755e-79
TNO,B,0,B-k0,beta_k,all,1600,400,1,1.0,1.0,1.0,0.0,0.018107523451616953,0.014247205574065001,0.011485349348104947,constant_predictor,,,,,,,,,,,,
TNO,B,0,B-k0,beta_total,all,1600,400,4,0.0,3.0,1.9975,1.1568622244584645,0.018107523451616953,0.014247205574065001,0.011485349348104947,ok,0.010544794835037074,0.00378609692945175,0.00022093957887980053,0.0033517457805827015,0.0042204480783207985,9.933496667427336e-50,0.38135474882560727,0.14543144445184186,0.38135474882560694,1.523891123576992e-56,0.47941156727842554,9.970251382172919e-93
TNO,B,0,B-k0,rho_H,all,1600,400,1,0.0,0.0,0.0,0.0,0.018107523451616953,0.014247205574065001,0.011485349348104947,constant_predictor,,,,,,,,,,,,
TNO,B,0,B-k0,log_lambda1_positive,all,1600,400,334,0.4839635920958233,0.78652672909991,0.660299946497459,0.05208200265921611,0.018107523451616953,0.014247205574065001,0.011485349348104947,ok,0.05495814350505068,-0.05580890964614926,0.006836042693411323,-0.06924807257320659,-0.04236974671909194,4.298619486309281e-15,-0.2530736934944243,0.0640462943389718,-0.25307369349454684,8.41776513383447e-25,-0.3007649170142497,8.278794007409168e-35
TNO,B,0,B-k0,initial_rayleigh_quotient,all,1600,400,1600,1.7488274411298415,9.601429199906384,3.8133088589809176,2.014902693625446,0.018107523451616953,0.014247205574065001,0.011485349348104947,ok,-0.0007594787717856596,0.004947672197851995,0.000120352627037783,0.004711067683222641,0.00518427671248135,1.631859393020337e-145,0.8679821341501109,0.7533929852037797,0.8679821341501102,0.0,0.7823575175224678,0.0
TNO,B,0,B-k0,target_norm_retention,all,1600,400,1600,0.3997271106723129,0.8433838536060418,0.7234929861688051,0.11654482536574688,0.018107523451616953,0.014247205574065001,0.011485349348104947,ok,0.07980591072024756,-0.08527848707331502,0.0020999527896649155,-0.08940684158266232,-0.08115013256396772,8.422326492990289e-144,-0.8653429758368189,0.7488184658301242,-0.8653429758368206,0.0,-0.7612880464015808,5.73161734714796e-303
TNO,B,1,B-k1,log_nk,all,1600,400,318,9.111403624116159,9.91422964906803,9.618079468081744,0.2626740432741036,0.11354061188176226,0.10172316431999151,0.048099829121883084,ok,0.6303140060974934,-0.05372937455244436,0.004636420968858599,-0.06284424109050307,-0.044614508014385636,5.776301599355433e-27,-0.2934170934478106,0.08609359072742451,-0.29341709344791844,3.8926014201361266e-33,-0.20809561202247154,4.116129152870174e-17
TNO,B,1,B-k1,beta_k,all,1600,400,4,0.0,3.0,1.9975,1.1568622244584645,0.11354061188176226,0.10172316431999151,0.048099829121883084,ok,0.1356205259340535,-0.01105377424395057,0.0010483534529657046,-0.01311476091290868,-0.00899278757499246,4.289565277452851e-23,-0.26585736569073504,0.07068013889201774,-0.265857365690736,2.7286411142530133e-27,-0.2280331236195255,2.5554045296067208e-20
TNO,B,1,B-k1,beta_total,all,1600,400,4,0.0,3.0,1.9975,1.1568622244584645,0.11354061188176226,0.10172316431999151,0.048099829121883084,ok,0.1356205259340535,-0.01105377424395057,0.0010483534529657046,-0.01311476091290868,-0.00899278757499246,4.289565277452851e-23,-0.26585736569073504,0.07068013889201774,-0.265857365690736,2.7286411142530133e-27,-0.2280331236195255,2.5554045296067208e-20
TNO,B,1,B-k1,rho_H,all,1600,400,4,0.0,0.5,0.1965625022398308,0.19777088866174766,0.11354061188176226,0.10172316431999151,0.048099829121883084,ok,0.14619155873954398,-0.1661097436475623,0.004061222071857895,-0.1740938109734238,-0.15812567632170083,8.410126912072294e-145,-0.6829893622555009,0.46647446895417555,-0.6829893622555008,2.8998136479366653e-220,-0.8048791623195108,0.0
TNO,B,1,B-k1,log_lambda1_positive,all,1600,400,341,0.48396371872013666,0.7865796598052194,0.6601380210831935,0.05202854901877113,0.11354061188176226,0.10172316431999151,0.048099829121883084,ok,-0.026620112542965212,0.21232033294301778,0.022790114810665837,0.1675166241595607,0.25712404172647485,8.264030338832926e-19,0.22966233044644827,0.05274478602607757,0.22966233044641315,1.3532728171565888e-20,0.24189815437113363,9.754463646991874e-23
TNO,B,1,B-k1,initial_rayleigh_quotient,all,1600,400,1600,4.040722026297464,17.302904387338785,9.461190744080676,2.805127875532731,0.11354061188176226,0.10172316431999151,0.048099829121883084,ok,-0.02486271450463625,0.014628531453399712,0.00029209217675361487,0.014054299470194855,0.01520276343660457,3.6644545876393405e-174,0.8531194831078929,0.7278128524582737,0.85311948310789,0.0,0.9294055720334267,0.0
TNO,B,1,B-k1,target_norm_retention,all,1600,400,1600,0.3002410380880237,0.8294970829195383,0.6106806439661167,0.13646261769953813,0.11354061188176226,0.10172316431999151,0.048099829121883084,ok,0.30780191502471266,-0.31810620667670764,0.004955133012268159,-0.3278476379204439,-0.30836477543297136,2.0392609597556661e-212,-0.9024898105058872,0.8144878580669361,-0.9024898105058783,0.0,-0.9450261826274151,0.0
TNO,B,2,B-k2,log_nk,all,1600,400,329,9.543378146148761,10.357552330480354,10.05700041393879,0.26563318777746764,0.45313352950848595,0.45188590884208657,0.14113487279263015,ok,-3.051072788184267,0.348434540465563,0.009020461697897277,0.33070096859185855,0.36616811233926744,6.981669771748734e-137,0.6557966566607318,0.430069254886954,0.6557966566603965,2.4255045828922323e-197,0.614664797767972,7.143790467798723e-167
TNO,B,2,B-k2,beta_k,all,1600,400,1,0.0,0.0,0.0,0.0,0.45313352950848595,0.45188590884208657,0.14113487279263015,constant_predictor,,,,,,,,,,,,
TNO,B,2,B-k2,beta_total,all,1600,400,4,0.0,3.0,1.9975,1.1568622244584645,0.45313352950848595,0.45188590884208657,0.14113487279263015,ok,0.2999791508238502,0.07667303063060611,0.002489762812473597,0.07177833795719571,0.08156772330401652,1.7363521541871646e-107,0.628477788771754,0.3949843309794324,0.6284777887717532,1.3580329492116478e-176,0.6158891783712134,1.0274536735533834e-167
TNO,B,2,B-k2,rho_H,all,1600,400,1,0.0,0.0,0.0,0.0,0.45313352950848595,0.45188590884208657,0.14113487279263015,constant_predictor,,,,,,,,,,,,
TNO,B,2,B-k2,log_lambda1_positive,all,1600,400,341,2.269147735025334,2.6801398291281306,2.4316724405207566,0.11758202001057262,0.45313352950848595,0.45188590884208657,0.14113487279263015,ok,2.1205122765055107,-0.6856921677493488,0.022218196443948707,-0.7293715266046382,-0.6420128088940594,9.471154441995196e-108,-0.5712625702923152,0.32634092421733485,-0.5712625702926235,2.926721374321486e-139,-0.436557437108863,1.944647868468183e-75
TNO,B,2,B-k2,initial_rayleigh_quotient,all,1600,400,1600,18.10295563287944,42.92928857678454,26.149336602373523,4.543025397123421,0.45313352950848595,0.45188590884208657,0.14113487279263015,ok,-0.17296625553821654,0.02394323781773769,0.0007607124729255821,0.022447732402865867,0.02543874323260951,3.6146471393917707e-110,0.7707148158568244,0.5940013273812195,0.7707148158568249,4.2089235e-315,0.8062139135601226,0.0
TNO,B,2,B-k2,target_norm_retention,all,1600,400,1600,0.07724110015150125,0.21958787048386205,0.15267364116347337,0.02544651991165597,0.45313352950848595,0.45188590884208657,0.14113487279263015,ok,0.8314617198530097,-2.4780190441612127,0.1471250031991541,-2.767256103862866,-2.1887819844595593,1.8092532194387797e-48,-0.44678511909215207,0.19961694264219032,-0.4467851190921541,2.4205552711717315e-79,-0.35972467957995297,4.536096520525804e-50
TNO,C,0,C-k0,log_nk,all,1600,400,236,7.383989457978509,7.816416983691801,7.638937468881613,0.13285965075075507,0.014553005290508238,0.0111003336496645,0.009056134319262553,ok,-0.12085483302909278,0.017726004286749336,0.0014189554012668801,0.014936441131704512,0.02051556744179416,1.873583069478206e-30,0.26005254071095524,0.06762732393006021,0.2600525407106422,3.8317598054134183e-26,0.30622495471336036,4.400910357239675e-36
TNO,C,0,C-k0,beta_k,all,1600,400,1,1.0,1.0,1.0,0.0,0.014553005290508238,0.0111003336496645,0.009056134319262553,constant_predictor,,,,,,,,,,,,
TNO,C,0,C-k0,beta_total,all,1600,400,4,0.0,3.0,2.0025,1.1525293716301959,0.014553005290508238,0.0111003336496645,0.009056134319262553,ok,0.010703776963116021,0.001922211399446804,0.0001774178484421541,0.001573420808410832,0.002271001990482776,3.7612848083255316e-24,0.24463032660995543,0.059843996697293456,0.24463032660995548,3.119951801123503e-23,0.319576942140895,2.575921253443987e-39
TNO,C,0,C-k0,rho_H,all,1600,400,1,0.0,0.0,0.0,0.0,0.014553005290508238,0.0111003336496645,0.009056134319262553,constant_predictor,,,,,,,,,,,,
TNO,C,0,C-k0,log_lambda1_positive,all,1600,400,335,0.6671266100083025,0.7461019031171019,0.7075874038421409,0.014334179386468063,0.014553005290508238,0.0111003336496645,0.009056134319262553,ok,0.054174525025554435,-0.05599523044065259,0.01772491635390141,-0.0908411273187005,-0.02114933356260467,0.0017029569755250057,-0.08863005446106186,0.0078552865538426,-0.08863005446146706,0.0003860832201961877,-0.16585733123545832,2.4657154660490898e-11
TNO,C,0,C-k0,initial_rayleigh_quotient,all,1600,400,1600,2.020287562688089,10.188545072201846,3.8882111853426875,1.9844282328946323,0.014553005290508238,0.0111003336496645,0.009056134319262553,ok,-0.001472082658635361,0.004121455133289329,9.150202434926634e-05,0.003941568805989095,0.004301341460589562,1.5275235723570635e-158,0.9031151304493741,0.815616938846589,0.9031151304493736,0.0,0.8538312768872176,0.0
TNO,C,0,C-k0,target_norm_retention,all,1600,400,1600,0.3776723959775004,0.819516746089003,0.7197912852277767,0.11180331424323807,0.014553005290508238,0.0111003336496645,0.009056134319262553,ok,0.06703090419067115,-0.07290710512500351,0.0016675135513049039,-0.07618531553183167,-0.06962889471817535,2.9680401438912872e-154,-0.9000811712253095,0.8101461147943263,-0.9000811712253103,0.0,-0.8445821062820729,0.0
TNO,C,1,C-k1,log_nk,all,1600,400,321,9.111403624116159,9.592195614445213,9.398410354881623,0.14872587885895874,0.1754178780550133,0.15199417620897251,0.0695972041139613,ok,-0.9801675413475517,0.12295541222057998,0.010364852031091951,0.10257886669447608,0.1433319577466839,5.1981547996283375e-28,0.2627498040442545,0.06903745952566342,0.26274980404495685,1.131847754177384e-26,0.26478269426268325,4.4724193990766446e-27
TNO,C,1,C-k1,beta_k,all,1600,400,1,0.0,0.0,0.0,0.0,0.1754178780550133,0.15199417620897251,0.0695972041139613,constant_predictor,,,,,,,,,,,,
TNO,C,1,C-k1,beta_total,all,1600,400,4,0.0,3.0,2.0025,1.1525293716301959,0.1754178780550133,0.15199417620897251,0.0695972041139613,ok,0.14510072773092683,0.015139650598794723,0.0014356299668390885,0.012317306460143873,0.017961994737445572,4.228932771614789e-23,0.25071254245728136,0.06285677894539421,0.2507125424572816,2.343793409400681e-24,0.2814557096070943,1.6185695909018827e-30
TNO,C,1,C-k1,rho_H,all,1600,400,1,0.0,0.0,0.0,0.0,0.1754178780550133,0.15199417620897251,0.0695972041139613,constant_predictor,,,,,,,,,,,,
TNO,C,1,C-k1,log_lambda1_positive,all,1600,400,343,0.6671266100083363,0.7461019031171127,0.7075874038421653,0.014334179386463936,0.1754178780550133,0.15199417620897251,0.0695972041139613,ok,0.5823504544586124,-0.5750986721838632,0.1290571828330852,-0.8288157106500679,-0.3213816337176586,1.0854511529541501e-05,-0.11844682034212696,0.014029649249042042,-0.11844682034162797,2.025102941061661e-06,-0.14943891909381815,1.89403887953292e-09
TNO,C,1,C-k1,initial_rayleigh_quotient,all,1600,400,1600,8.074225456269636,17.246303429376074,11.334696817030435,1.6775784306075634,0.1754178780550133,0.15199417620897251,0.0695972041139613,ok,-0.15084560463337815,0.028784491367971836,0.0008023163774342594,0.027207195701609524,0.030361787034334148,6.141732611959432e-127,0.6938244498421231,0.48139236719872847,0.6938244498421258,4.119331996673617e-230,0.7029050734004194,1.0407916683582984e-238
TNO,C,1,C-k1,target_norm_retention,all,1600,400,1600,0.2869736732174376,0.5991884580811021,0.4845623687211373,0.08289913661461802,0.1754178780550133,0.15199417620897251,0.0695972041139613,ok,0.5367709963616902,-0.7457308731182823,0.012881422813356786,-0.7710548138373575,-0.7204069323992072,3.0849863018075344e-196,-0.8882604741872037,0.7890066700032823,-0.8882604741872073,0.0,-0.8735823939774977,0.0
TNO,C,2,C-k2,log_nk,all,1600,400,321,9.543378146148761,10.04676504723975,9.845505281566203,0.15612627542321453,0.16329185965005258,0.12058914080262151,0.11881256611519019,ok,2.6582693887612887,-0.2534128475643168,0.013974521793453964,-0.28088574140550815,-0.22593995372312545,4.902824430266347e-54,-0.33299848095402174,0.1108879883177879,-0.3329984809541748,9.811088349572504e-43,-0.24829433350624028,6.6156576664401804e-24
TNO,C,2,C-k2,beta_k,all,1600,400,4,0.0,3.0,2.0025,1.1525293716301959,0.16329185965005258,0.12058914080262151,0.11881256611519019,ok,0.22525609837393704,-0.03094344006186485,0.0020818425383830664,-0.035036191133881185,-0.026850688989848513,4.425591739350877e-40,-0.30016373433094445,0.09009826740749782,-0.30016373433094456,1.1392664558156985e-34,-0.27904779898232396,5.260804943182065e-30
TNO,C,2,C-k2,beta_total,all,1600,400,4,0.0,3.0,2.0025,1.1525293716301959,0.16329185965005258,0.12058914080262151,0.11881256611519019,ok,0.22525609837393704,-0.03094344006186485,0.0020818425383830664,-0.035036191133881185,-0.026850688989848513,4.425591739350877e-40,-0.30016373433094445,0.09009826740749782,-0.30016373433094456,1.1392664558156985e-34,-0.27904779898232396,5.260804943182065e-30
TNO,C,2,C-k2,rho_H,all,1600,400,4,0.0,0.5,0.19715278002433478,0.19777344145938522,0.16329185965005258,0.12058914080262151,0.11881256611519019,ok,0.2594362409417019,-0.48766434477759896,0.006271486855304078,-0.4999936319724498,-0.47533505758274813,3.655626361959005e-243,-0.8117580395510974,0.6589511147758407,-0.8117580395510973,0.0,-0.9551554826265015,0.0
TNO,C,2,C-k2,log_lambda1_positive,all,1600,400,344,2.507009414956816,2.6964556261107866,2.6250755100023775,0.038772774080661244,0.16329185965005258,0.12058914080262151,0.11881256611519019,ok,-1.9338055497662012,0.7988712711027346,0.06818770365045765,0.6648192032501409,0.9329233389553283,1.8959761438475493e-27,0.26070016267443386,0.06796457481923845,0.26070016267589574,2.8628577184385657e-26,0.2552960179385704,3.17952302365918e-25
TNO,C,2,C-k2,initial_rayleigh_quotient,all,1600,400,1600,9.48354991510157,35.86134226126692,19.505883276152996,5.252073034994045,0.16329185965005258,0.12058914080262151,0.11881256611519019,ok,-0.18171541687903228,0.01768734446139516,0.00037724823897449596,0.016945701851057142,0.018428987071733176,2.1719956761060395e-164,0.7818636356720196,0.6113107447862671,0.7818636356720186,0.0,0.8773835302279416,0.0
TNO,C,2,C-k2,target_norm_retention,all,1600,400,1600,0.0773368681080183,0.7198841721577247,0.4061981572020235,0.22695665927430905,0.16329185965005258,0.12058914080262151,0.11881256611519019,ok,0.3505462245345645,-0.4609926499281993,0.0060730679170669525,-0.4729318599163422,-0.4490534399400565,2.9826834497125927e-239,-0.8805916343586052,0.7754416265023635,-0.8805916343586075,0.0,-0.9566173609833443,0.0
TNO,D,0,D-k0,log_nk,all,1600,400,245,7.383989457978509,8.154500175151941,7.958374634959847,0.23199193460850195,0.017826804856449087,0.013757355511188,0.010565819265274569,ok,-0.06589722991990013,0.010520242966266276,0.0010864145553626085,0.008384430937193255,0.012656054995339297,4.663124996317013e-20,0.23099122339872577,0.053356945287196145,0.2309912233986306,8.02814465782614e-21,0.305581628901948,6.239078128999735e-36
TNO,D,0,D-k0,beta_k,all,1600,400,1,1.0,1.0,1.0,0.0,0.017826804856449087,0.013757355511188,0.010565819265274569,constant_predictor,,,,,,,,,,,,
TNO,D,0,D-k0,beta_total,all,1600,400,6,0.0,6.0,3.995,2.165157024464477,0.017826804856449087,0.013757355511188,0.010565819265274569,ok,0.013792893691090342,0.0010097399662975588,0.00012342242757061708,0.0007671004470076737,0.001252379485587444,3.8029653162348186e-15,0.20691680654589267,0.04281456483115054,0.20691680654589295,6.227120368135346e-17,0.3239174641309819,2.1086583632647574e-40
TNO,D,0,D-k0,rho_H,all,1600,400,1,0.0,0.0,0.0,0.0,0.017826804856449087,0.013757355511188,0.010565819265274569,constant_predictor,,,,,,,,,,,,
TNO,D,0,D-k0,log_lambda1_positive,all,1600,400,379,0.5033968243114202,0.7686805951110842,0.6677806442096653,0.03520496700715221,0.017826804856449087,0.013757355511188,0.010565819265274569,ok,0.04336561000222486,-0.03824430277700247,0.007658502018621422,-0.05330036094127494,-0.023188244612730002,8.871440308349638e-07,-0.12742877610077344,0.01623809297854073,-0.1274287761007723,3.1536015348351485e-07,-0.2115815315432597,1.1924296990754212e-17
TNO,D,0,D-k0,initial_rayleigh_quotient,all,1600,400,1600,1.8019885967744893,10.283227253396591,3.7975272601485863,1.955888692457057,0.017826804856449087,0.013757355511188,0.010565819265274569,ok,-0.0009866608790238675,0.0049541357959170616,9.796671262086677e-05,0.00476154036148407,0.005146731230350053,1.296489881061405e-175,0.9170834689532352,0.8410420890273007,0.9170834689532357,0.0,0.8452382247024317,0.0
TNO,D,0,D-k0,target_norm_retention,all,1600,400,1600,0.38950793534688544,0.8409387136167635,0.72541767488412,0.1120238395661907,0.017826804856449087,0.013757355511188,0.010565819265274569,ok,0.08033589956975484,-0.08616979827971673,0.0017405179226065784,-0.08959152997280838,-0.08274806658662508,1.925794746260717e-172,-0.9136131723986245,0.8346890287803013,-0.9136131723986366,0.0,-0.8270966023814854,0.0
TNO,D,1,D-k1,log_nk,all,1600,400,343,9.111403624116159,9.921327470664458,9.718085351035178,0.23976327767915767,0.12638627213658718,0.11258427798748,0.058724334866908375,ok,0.859653682005741,-0.07545389687188127,0.007007480110047095,-0.08923009329584501,-0.06167770044791753,6.6016427802623395e-24,-0.3080677485520889,0.09490573769779342,-0.30806774855183006,1.6115430917482765e-36,-0.2315324372299544,6.484110998619017e-21
TNO,D,1,D-k1,beta_k,all,1600,400,4,0.0,3.0,1.9975,1.1568622244584645,0.12638627213658718,0.11258427798748,0.058724334866908375,ok,0.15940455505776113,-0.016529803715231016,0.00141269791676975,-0.019307065110699132,-0.013752542319762901,2.1606889309527537e-27,-0.32563511428785447,0.10603822765726456,-0.3256351142878552,7.743420546628563e-41,-0.26654767126907947,1.9841845760714817e-27
TNO,D,1,D-k1,beta_total,all,1600,400,6,0.0,6.0,3.995,2.165157024464477,0.12638627213658718,0.11258427798748,0.058724334866908375,ok,0.1506295948036116,-0.006068416186989892,0.0007895320265926585,-0.007620578749072074,-0.004516253624907711,1.191142976652664e-13,-0.2237415538960676,0.05006028293982656,-0.22374155389606706,1.331899175962854e-19,-0.20272741751578313,2.6577380699797063e-16
TNO,D,1,D-k1,rho_H,all,1600,400,4,0.0,0.5,0.1965625022398308,0.19777088866174766,0.12638627213658718,0.11258427798748,0.058724334866908375,ok,0.1658939341807715,-0.2009928729742159,0.0051691538251878045,-0.21115505357596606,-0.19083069237246572,8.689163559865051e-138,-0.6769006271910656,0.4581944590916581,-0.6769006271910658,6.458753479762658e-215,-0.8255378402338386,0.0
TNO,D,1,D-k1,log_lambda1_positive,all,1600,400,384,0.5033968243114326,0.7686805951189433,0.6678219969077439,0.035195855103344914,0.12638627213658718,0.11258427798748,0.058724334866908375,ok,-0.1643763929345176,0.4353894696752132,0.058415019558471414,0.3205497882334663,0.55022915111696,5.703716537376905e-13,0.2609464155352422,0.0680930317806887,0.26094641553523723,2.5619374296738996e-26,0.24760349730726897,8.880222982379906e-24
TNO,D,1,D-k1,initial_rayleigh_quotient,all,1600,400,1600,3.997080762354902,17.84090746994571,9.3765935816095,2.6992134021253795,0.12638627213658718,0.11258427798748,0.058724334866908375,ok,-0.04385090787206371,0.018155546417468735,0.0004186914668022103,0.017332429434313148,0.01897866340062432,4.517456124119788e-153,0.8345040318295052,0.6963969791397029,0.834504031829507,0.0,0.922804643673689,0.0
TNO,D,1,D-k1,target_norm_retention,all,1600,400,1600,0.30027767833331487,0.8274266228513649,0.6072654148590875,0.13868439175686645,0.12638627213658718,0.11258427798748,0.058724334866908375,ok,0.3571274842954256,-0.3799676492565947,0.007162812110056618,-0.3940492170993071,-0.3658860814138823,7.849989307758476e-183,-0.8973380872489299,0.805215642827588,-0.897338087248941,0.0,-0.9509827962823424,0.0
