model,protocol,degree,task,variable,scope,n,n_geometries,n_unique_x,x_min,x_max,x_mean,x_sd,y_mean,y_median,y_sd,status,intercept,slope,slope_se_cluster,slope_ci95_low,slope_ci95_high,p_cluster,standardized_slope,r2,pearson_r,pearson_p,spearman_rho,spearman_p
GAOT,C,2,C-k2,rho_H,iid,800,200,4,0.0,0.5,0.15819444624707102,0.19384400954744815,0.6654668123275038,0.7551015019416806,0.1686291476602641,ok,0.5936993850303839,0.45366590926354183,0.0283102111965563,0.39783940302541015,0.5094924155016736,1.1567474342182902e-37,0.5215018878219481,0.2719642190018571,0.5215018878219493,5.383222610365155e-57,0.6281897108874833,4.790936275824759e-89
GAOT,C,2,C-k2,rho_H,ood,800,200,4,0.0,0.5,0.23611111380159855,0.19406911061920515,0.7924987494200465,0.7777208983898161,0.10530778936217314,ok,0.8152866679652462,-0.0965135362681332,0.02305850787590259,-0.14198391177464553,-0.05104316076162087,4.2672375989626634e-05,-0.1778623999204278,0.0316350333054537,-0.17786239992042602,4.1213315020258076e-07,-0.14242423259657017,5.2840849439907135e-05
GAOT,C,2,C-k2,log_lambda1_positive,all,1600,400,344,2.507009414956816,2.6964556261107866,2.6250755100023775,0.038772774080661244,0.7289827808737752,0.7704966068267816,0.15423100136486523,ok,5.951901896746795,-1.9896262396917752,0.15707799894174987,-2.2984301653999815,-1.6808223139835692,3.863996723644417e-31,-0.5001804307424959,0.25018046330074406,-0.5001804307454903,4.904469335461622e-102,-0.47358488177004726,3.139475505898006e-90
GAOT,C,2,C-k2,log_lambda1_positive,iid,800,200,144,2.5380297231594233,2.6964556261107866,2.6486227334733856,0.032277579501732996,0.6654668123275038,0.7551015019416806,0.1686291476602641,ok,8.252418660073323,-2.8644894389304523,0.25129945705702433,-3.360041047840371,-2.3689378300205335,1.7156331961765738e-23,-0.5482965838339422,0.30062914385314277,-0.5482965838423058,5.6083855603651445e-64,-0.598302474093513,7.737609111002464e-79
GAOT,C,2,C-k2,log_lambda1_positive,ood,800,200,200,2.507009414956816,2.675911259516468,2.6015282865313702,0.029263697863029327,0.7924987494200465,0.7777208983898161,0.10530778936217314,ok,0.8123247267528304,-0.007620896315711084,0.13004624438338774,-0.26406643898258864,0.2488246463511665,0.9533283725400024,-0.0021177503447674722,4.4848665246011166e-06,-0.002117750345174278,0.9523105986744362,-0.022719864249757138,0.5210726486599433
GAOT,C,2,C-k2,initial_rayleigh_quotient,all,1600,400,1600,9.48354991510157,35.86134226126692,19.505883276152996,5.252073034994045,0.7289827808737752,0.7704966068267816,0.15423100136486523,ok,0.6711479930378008,0.002964991998423372,0.0007684501071909103,0.0014542749571434899,0.004475709039703254,0.00013305355701427748,0.10096773272613904,0.010194483051856995,0.1009677327261384,5.212342605446863e-05,0.14271308211448522,9.841853390957683e-09
GAOT,C,2,C-k2,initial_rayleigh_quotient,iid,800,200,800,9.48354991510157,34.49063293614603,19.227714655567596,4.827716345157303,0.6654668123275038,0.7551015019416806,0.1686291476602641,ok,0.7349899904185107,-0.0036157795836061837,0.001349374545904752,-0.0062766875500466154,-0.0009548716171657525,0.007988337632144484,-0.10351685007285949,0.010715738249007734,-0.10351685007286272,0.0033765691976804426,-0.11185048726638637,0.001531695019893238
GAOT,C,2,C-k2,initial_rayleigh_quotient,ood,800,200,800,9.901133582941487,35.86134226126692,19.784051896738394,5.633939249257863,0.7924987494200465,0.7777208983898161,0.10530778936217314,ok,0.6600066717855309,0.006696913166526795,0.0008527604770299371,0.005015306563170375,0.008378519769883215,2.469304711421581e-13,0.3582831067510737,0.12836678458320094,0.3582831067510731,1.219382171370436e-25,0.41632213487833575,7.007974351261462e-35
GAOT,C,2,C-k2,target_norm_retention,all,1600,400,1600,0.0773368681080183,0.7198841721577247,0.4061981572020235,0.22695665927430905,0.7289827808737752,0.7704966068267816,0.15423100136486523,ok,0.6440509670098133,0.20908960899524853,0.025180293108061334,0.15958698345482414,0.2585922345356729,1.5848529187191553e-15,0.30768314234224703,0.09466891608159933,0.3076831423422469,1.988657240625631e-36,0.18825878642921345,3.13911616986178e-14
GAOT,C,2,C-k2,target_norm_retention,iid,800,200,800,0.09155195335285603,0.7189064561223293,0.3557980907758454,0.22750362758856643,0.6654668123275038,0.7551015019416806,0.1686291476602641,ok,0.5235275364964445,0.39893208960607485,0.02464105178410169,0.3503410062832273,0.4475231729289224,3.6355217447191724e-38,0.5382135817333284,0.2896738595622175,0.5382135817333276,2.8196021856365705e-61,0.43368829482546073,5.0805761786857e-38
GAOT,C,2,C-k2,target_norm_retention,ood,800,200,800,0.0773368681080183,0.7198841721577247,0.45659822362820157,0.21503145187685396,0.7924987494200465,0.7777208983898161,0.10530778936217314,ok,0.8468568996696613,-0.11905028849581722,0.02572829791520699,-0.16978537394210771,-0.06831520304952673,6.671711112063062e-06,-0.24309271457187512,0.059094067877926704,-0.24309271457188206,3.1747927048473963e-12,-0.29247673824490356,3.0430533746867025e-17
GAOT,D,0,D-k0,log_nk,all,1600,400,245,7.383989457978509,8.154500175151941,7.958374634959847,0.23199193460850195,0.3158247861359264,0.3119454532861705,0.023665432676304825,ok,0.4288851015033014,-0.014206458046186372,0.0026505252172381397,-0.019417197919281263,-0.008995718173091482,1.4118720714290533e-07,-0.13926572698454065,0.01939494271253428,-0.13926572698454692,2.22468524505284e-08,-0.1755048319000812,1.5532867418506874e-12
GAOT,D,0,D-k0,log_nk,iid,800,200,173,7.383989457978509,8.101374671228582,7.775637599393222,0.20201615090200456,0.31773509394377425,0.31430272758007005,0.02342611593276088,ok,0.4755946440763376,-0.020301814238981156,0.004641785579116257,-0.029455213688721928,-0.011148414789240384,1.968644830308408e-05,-0.1750735965218595,0.030650764199017466,-0.17507359652162735,6.272983771161473e-07,-0.23681980742046535,1.1645521905862355e-11
GAOT,D,0,D-k0,log_nk,ood,800,200,72,8.127699852817772,8.154500175151941,8.141111670526472,0.005302345153874631,0.31391447832807856,0.3092853575944895,0.023763748766262364,ok,1.060395915198526,-0.0916928138316268,0.1419143766170551,-0.37154179752470196,0.18815616986144834,0.5189501624106609,-0.020459185621230756,0.00041857827387814517,-0.020459185562433507,0.5633797045555742,-0.014958184063346617,0.672701384089802
GAOT,D,0,D-k0,beta_k,all,1600,400,1,1.0,1.0,1.0,0.0,0.3158247861359264,0.3119454532861705,0.023665432676304825,constant_predictor,,,,,,,,,,,,
GAOT,D,0,D-k0,beta_k,iid,800,200,1,1.0,1.0,1.0,0.0,0.31773509394377425,0.31430272758007005,0.02342611593276088,constant_predictor,,,,,,,,,,,,
GAOT,D,0,D-k0,beta_k,ood,800,200,1,1.0,1.0,1.0,0.0,0.31391447832807856,0.3092853575944895,0.023763748766262364,constant_predictor,,,,,,,,,,,,
GAOT,D,0,D-k0,beta_total,all,1600,400,6,0.0,6.0,3.995,2.165157024464477,0.3158247861359264,0.3119454532861705,0.023665432676304825,ok,0.3210294698231665,-0.0013027994210863976,0.0002818797420277061,-0.001856954500105781,-0.0007486443420670142,5.143347260325908e-06,-0.11919348175948535,0.014207086093948496,-0.11919348175948466,1.7436793950778625e-06,-0.17082464268272649,6.05876884873955e-12
GAOT,D,0,D-k0,beta_total,iid,800,200,5,0.0,4.0,1.99,1.1539343376334121,0.31773509394377425,0.31430272758007005,0.02342611593276088,ok,0.32453875883663513,-0.003418927081839691,0.0008479458446188943,-0.005091039439305,-0.0017468147243743816,7.874501080044903e-05,-0.16841107458545115,0.028362290043025595,-0.16841107458544918,1.666230807707516e-06,-0.1965501454715088,2.0783445685309844e-08
GAOT,D,0,D-k0,beta_total,ood,800,200,1,6.0,6.0,6.0,0.0,0.31391447832807856,0.3092853575944895,0.023763748766262364,constant_predictor,,,,,,,,,,,,
GAOT,D,0,D-k0,rho_H,all,1600,400,1,0.0,0.0,0.0,0.0,0.3158247861359264,0.3119454532861705,0.023665432676304825,constant_predictor,,,,,,,,,,,,
GAOT,D,0,D-k0,rho_H,iid,800,200,1,0.0,0.0,0.0,0.0,0.31773509394377425,0.31430272758007005,0.02342611593276088,constant_predictor,,,,,,,,,,,,
GAOT,D,0,D-k0,rho_H,ood,800,200,1,0.0,0.0,0.0,0.0,0.31391447832807856,0.3092853575944895,0.023763748766262364,constant_predictor,,,,,,,,,,,,
GAOT,D,0,D-k0,log_lambda1_positive,all,1600,400,379,0.5033968243114202,0.7686805951110842,0.6677806442096653,0.03520496700715221,0.3158247861359264,0.3119454532861705,0.023665432676304825,ok,0.257423824126773,0.08745530813979364,0.017173153191454727,0.053694137523683245,0.12121647875590405,5.457817486766827e-07,0.13009951179741144,0.01692588296992692,0.13009951179741966,1.7688445951535666e-07,0.1614109478804483,8.357665568821039e-11
GAOT,D,0,D-k0,log_lambda1_positive,iid,800,200,179,0.5033968243114202,0.7686805951110842,0.6835510801736885,0.04404126412379503,0.31773509394377425,0.31430272758007005,0.02342611593276088,ok,0.26306028239612245,0.07998643134872327,0.020456103568538414,0.03964788404690054,0.120324978650546,0.00012647206906015105,0.15037505830928213,0.02261265816149538,0.15037505830919973,1.94680174495053e-05,0.16538572737217805,2.5646277673750387e-06
GAOT,D,0,D-k0,log_lambda1_positive,ood,800,200,200,0.6335723799667812,0.6723225601100697,0.6520102082456419,0.0065315992396273274,0.31391447832807856,0.3092853575944895,0.023763748766262364,ok,0.29182143533033955,0.03388450474920725,0.11904151928185734,-0.20086019823604184,0.26862920773445637,0.7762125637992981,0.00931334561865428,8.67384066067789e-05,0.009313345618359562,0.7925390131048139,-0.0028494753447900834,0.9358638720404813
GAOT,D,0,D-k0,initial_rayleigh_quotient,all,1600,400,1600,1.8019885967744893,10.283227253396591,3.7975272601485863,1.955888692457057,0.3158247861359264,0.3119454532861705,0.023665432676304825,ok,0.2916326313780363,0.006370501934709862,0.00035016734992678186,0.005682098383348548,0.007058905486071176,2.727202290695288e-54,0.526506017016561,0.2772085859546417,0.5265060170165596,8.498661212805789e-115,0.4015221168055144,4.89524300436079e-63
GAOT,D,0,D-k0,initial_rayleigh_quotient,iid,800,200,800,1.8019885967744893,10.283227253396591,3.8331394688740534,1.939721806529613,0.31773509394377425,0.31430272758007005,0.02342611593276088,ok,0.2960451934470256,0.0056585210824900475,0.0005643594208399678,0.004545628829255874,0.0067714133357242206,2.065271841272094e-19,0.4685350643665122,0.21952510654093438,0.468535064366515,6.75098656263762e-45,0.3662630957235871,8.38425140987332e-27
GAOT,D,0,D-k0,initial_rayleigh_quotient,ood,800,200,800,1.9242826846127261,9.211651013740937,3.761915051423119,1.9724930152021374,0.31391447832807856,0.3092853575944895,0.023763748766262364,ok,0.28747511668224024,0.0070281655179418295,0.00041718566284255947,0.006205493519932423,0.007850837515951236,3.682385659706987e-40,0.5833678654904072,0.34031806648681784,0.5833678654903935,3.965660970080634e-74,0.4220290344203664,6.822916217216637e-36
GAOT,D,0,D-k0,target_norm_retention,all,1600,400,1600,0.38950793534688544,0.8409387136167635,0.72541767488412,0.1120238395661907,0.3158247861359264,0.3119454532861705,0.023665432676304825,ok,0.3981860840171678,-0.1135363814982834,0.0058930740807143335,-0.12512173669044313,-0.10195102630612367,5.988300382920495e-59,-0.5374413204210836,0.28884317289596706,-0.5374413204210922,1.9472801815149103e-120,-0.4119923230438762,1.3706510487440172e-66
GAOT,D,0,D-k0,target_norm_retention,iid,800,200,800,0.38950793534688544,0.8409387136167635,0.7231668320609083,0.11045632381727896,0.31773509394377425,0.31430272758007005,0.02342611593276088,ok,0.39148823274597044,-0.10198634054055142,0.009505652956023482,-0.12073107509454553,-0.0832416059865573,1.7469461063231912e-21,-0.48087511766867597,0.23124087879286648,-0.48087511766867974,1.5750929683659404e-47,-0.37787030135984595,1.4889480348115766e-28
GAOT,D,0,D-k0,target_norm_retention,ood,800,200,800,0.4155558489615949,0.8260093580251746,0.7276685177073319,0.11359420245477028,0.31391447832807856,0.3092853575944895,0.023763748766262364,ok,0.4040574088184675,-0.12387911294335326,0.007064034008961346,-0.13780908103612488,-0.10994914485058165,3.064903474897507e-42,-0.5921603183914615,0.3506538426775161,-0.5921603183914945,7.167989427202566e-77,-0.42211272986364046,6.591568779351354e-36
GAOT,D,1,D-k1,log_nk,all,1600,400,343,9.111403624116159,9.921327470664458,9.718085351035178,0.23976327767915767,0.5444526332430537,0.5255197584629056,0.05884978453330149,ok,0.7912032347083056,-0.025390865849818943,0.006285749899380134,-0.037748193152341826,-0.01303353854729606,6.427801529644165e-05,-0.1034463807733988,0.01070115369508673,-0.10344638077326151,3.387064184756828e-05,-0.1181227292398447,2.160383195090554e-06
GAOT,D,1,D-k1,log_nk,iid,800,200,177,9.111403624116159,9.865214390314636,9.530356928753216,0.21078321113054613,0.547680526413023,0.5284275412559505,0.05937951893070917,ok,0.9125126836670405,-0.03828105914412362,0.010077634146518258,-0.05815371574990147,-0.01840840253834578,0.0001932527514989289,-0.1358886821109577,0.018465733925931094,-0.13588868211124483,0.00011554082987778252,-0.19054629505456377,5.608013867535963e-08
GAOT,D,1,D-k1,log_nk,ood,800,200,166,9.888221618865694,9.921327470664458,9.905813773317142,0.006565690274090844,0.5412247400730844,0.5223278105258935,0.05817333479282655,ok,2.109571677536652,-0.15832590571294922,0.2366001786981138,-0.624891176467271,0.3082393650413726,0.5041621871437467,-0.01786933589037291,0.0003193131629500856,-0.017869335828457022,0.613789829084818,0.008564540395927713,0.8088828768906073
GAOT,D,1,D-k1,beta_k,all,1600,400,4,0.0,3.0,1.9975,1.1568622244584645,0.5444526332430537,0.5255197584629056,0.05884978453330149,ok,0.5559603824772976,-0.005761075962074546,0.0012595931532821097,-0.008237344523866808,-0.003284807400282283,6.402623117095685e-06,-0.11325056167348134,0.012825689719359712,-0.11325056167348377,5.5961902558065446e-06,-0.12751246385050016,3.097523651151411e-07
GAOT,D,1,D-k1,beta_k,iid,800,200,3,0.0,2.0,0.995,0.8159701336898565,0.547680526413023,0.5284275412559505,0.05937951893070917,ok,0.561055744996301,-0.013442430736962687,0.002324716107204595,-0.018026669878086765,-0.008858191595838609,2.8161341477725053e-08,-0.18472062763518726,0.0341217102739374,-0.18472062763518649,1.426017400712595e-07,-0.19850698377179632,1.4936809385272855e-08
GAOT,D,1,D-k1,beta_k,ood,800,200,1,3.0,3.0,3.0,0.0,0.5412247400730844,0.5223278105258935,0.05817333479282655,constant_predictor,,,,,,,,,,,,
GAOT,D,1,D-k1,beta_total,all,1600,400,6,0.0,6.0,3.995,2.165157024464477,0.5444526332430537,0.5255197584629056,0.05884978453330149,ok,0.553680297039278,-0.0023098032030598958,0.0006268040094573908,-0.0035420543144447855,-0.0010775520916750062,0.00026022934888458686,-0.08498054274787877,0.007221692645724365,-0.08498054274787964,0.0006671818290891289,-0.12268451486429752,8.559869921008683e-07
GAOT,D,1,D-k1,beta_total,iid,800,200,5,0.0,4.0,1.99,1.1539343376334121,0.547680526413023,0.5284275412559505,0.05937951893070917,ok,0.5606971358819751,-0.006541009783393041,0.0016428343296558902,-0.009780607690875541,-0.0033014118759105405,9.594586798596341e-05,-0.12711278110321284,0.016157659119793166,-0.1271127811032115,0.00031299451927725334,-0.17160038710646972,1.0487591346039135e-06
GAOT,D,1,D-k1,beta_total,ood,800,200,1,6.0,6.0,6.0,0.0,0.5412247400730844,0.5223278105258935,0.05817333479282655,constant_predictor,,,,,,,,,,,,
GAOT,D,1,D-k1,rho_H,all,1600,400,4,0.0,0.5,0.1965625022398308,0.19777088866174766,0.5444526332430537,0.5255197584629056,0.05884978453330149,ok,0.5739193968258952,-0.14991040125694177,0.005866466630484609,-0.16144344813642003,-0.1383773543774635,5.086048322612518e-86,-0.503789665694487,0.2538040272605645,-0.5037896656944885,1.015097630493718e-103,-0.5600446175829279,8.938141551426042e-133
GAOT,D,1,D-k1,rho_H,iid,800,200,4,0.0,0.5,0.15701389067806304,0.19359928066917223,0.547680526413023,0.5284275412559505,0.05937951893070917,ok,0.5682086306644369,-0.13074068901014718,0.00756650090704007,-0.14566149999085384,-0.11581987802944053,1.8248190691056285e-41,-0.42626319314059413,0.1817003098264156,-0.42626319314059424,1.1769434197344332e-36,-0.473281300169285,6.756526182117359e-46
GAOT,D,1,D-k1,rho_H,ood,800,200,4,0.0,0.5,0.23611111380159855,0.19406911061920515,0.5412247400730844,0.5223278105258935,0.05817333479282655,ok,0.5824654852036844,-0.17466668326868456,0.009131822598596332,-0.1926742406029111,-0.15665912593445802,5.801102087653963e-47,-0.5826966598610738,0.33953539741324945,-0.5826966598610719,6.372054687185125e-74,-0.6451184987476107,2.4341272889217348e-95
GAOT,D,1,D-k1,log_lambda1_positive,all,1600,400,384,0.5033968243114326,0.7686805951189433,0.6678219969077439,0.035195855103344914,0.5444526332430537,0.5255197584629056,0.05884978453330149,ok,0.4629971436689171,0.12197185769756758,0.039419917906752866,0.04447516508172464,0.19946855031341051,0.0021126470014757384,0.07294680625007481,0.0053212365420852725,0.07294680625006926,0.003506137499545678,0.08122063846714483,0.0011473328095495
GAOT,D,1,D-k1,log_lambda1_positive,iid,800,200,184,0.5033968243114326,0.7686805951189433,0.6835510801736869,0.044041264123835105,0.547680526413023,0.5284275412559505,0.05937951893070917,ok,0.4745739049972514,0.10695121920838088,0.04062651032649234,0.0268375063000387,0.18706493211672306,0.009139741232405274,0.0793247735640797,0.00629241970099037,0.07932477356406484,0.0248535389362223,0.0795410157875316,0.024461177055935927
GAOT,D,1,D-k1,log_lambda1_positive,ood,800,200,200,0.6339451296162183,0.6729966261551327,0.6520929136418009,0.0066322285464830485,0.5412247400730844,0.5223278105258935,0.05817333479282655,ok,0.6411865767062155,-0.15329385512673632,0.24818565345789284,-0.6427051786518405,0.3361174683983679,0.5375069624263225,-0.017476733723323454,0.00030543622163270445,-0.017476733723233502,0.6216018053491013,-0.015705114834634798,0.6573748256681344
GAOT,D,1,D-k1,initial_rayleigh_quotient,all,1600,400,1600,3.997080762354902,17.84090746994571,9.3765935816095,2.6992134021253795,0.5444526332430537,0.5255197584629056,0.05884978453330149,ok,0.38013707180529605,0.017524014452330795,0.00046821402095627296,0.01660353972820002,0.01844448917646157,1.354579339322512e-132,0.8037591818539921,0.6460288224145947,0.8037591818539895,0.0,0.8396519301665147,0.0
GAOT,D,1,D-k1,initial_rayleigh_quotient,iid,800,200,800,3.997080762354902,17.84090746994571,9.8594969574826,2.718919016389789,0.547680526413023,0.5284275412559505,0.05937951893070917,ok,0.38271950123364573,0.016731180697224717,0.0007135854075868722,0.015324021282852913,0.018138340111596523,3.6135351361905594e-59,0.7661012784125424,0.5869111687853295,0.7661012784125408,2.330627497829909e-155,0.8006231337861466,1.0740134728770904e-179
GAOT,D,1,D-k1,initial_rayleigh_quotient,ood,800,200,800,4.260069852411767,15.411035247786048,8.893690205736402,2.592514010093532,0.5412247400730844,0.5223278105258935,0.05817333479282655,ok,0.37091793471479684,0.019149172212951704,0.0005918796716699814,0.0179820112209939,0.02031633320490951,3.393749958153972e-81,0.8533892275656992,0.7282731737251744,0.8533892275656956,5.474281192828811e-228,0.8919498624216602,2.5337674366138716e-277
GAOT,D,1,D-k1,target_norm_retention,all,1600,400,1600,0.30027767833331487,0.8274266228513649,0.6072654148590875,0.13868439175686645,0.5444526332430537,0.5255197584629056,0.05884978453330149,ok,0.7185314983229396,-0.28666026554513935,0.010866869143313257,-0.3080237402151785,-0.2652967908751002,1.7397846155283885e-89,-0.6755386597123908,0.45635248076603185,-0.6755386597124045,9.743653659775236e-214,-0.6761156024934841,3.0920312569098535e-214
GAOT,D,1,D-k1,target_norm_retention,iid,800,200,800,0.30027767833331487,0.8241541822897855,0.5783332703028572,0.14074157448720284,0.547680526413023,0.5284275412559505,0.05937951893070917,ok,0.6968121054387046,-0.25786442987723496,0.01504099755999124,-0.28752462344769886,-0.22820423630677106,4.649312722823226e-41,-0.6111913083620114,0.3735548154172612,-0.6111913083620063,4.169334370742886e-83,-0.6135427242855067,6.606388250421338e-84
GAOT,D,1,D-k1,target_norm_retention,ood,800,200,800,0.33141727297098145,0.8274266228513649,0.6361975594153177,0.13040846892115593,0.5412247400730844,0.5223278105258935,0.05817333479282655,ok,0.7559148593951215,-0.3374582567077755,0.014740737369380618,-0.36652635023038727,-0.30839016318516377,1.1683898907393727e-57,-0.7564877402814809,0.5722737011961918,-0.7564877402814879,2.551592953076803e-149,-0.742572105581415,4.6379058708958295e-141
GAOT,D,2,D-k2,log_nk,all,1600,400,357,9.543378146148761,10.367284459872343,10.162239385949931,0.24169667372647527,0.7675808710977432,0.83032014966011,0.13671058161466926,ok,-2.7504910322622425,0.3461906150551938,0.020421703140494123,0.30604303142210465,0.3863381986882829,6.15209987551965e-49,0.6120456744892139,0.3745999076608446,0.6120456744891223,4.395849260391147e-165,0.4261367524040821,1.3552436424677892e-71
GAOT,D,2,D-k2,log_nk,iid,800,200,179,9.543378146148761,10.31088412749404,9.973818858330237,0.21391859473400596,0.7098902232944962,0.8041518926620481,0.16417930647141413,ok,-3.3636435405858647,0.40842267357585127,0.02909324847665368,0.3510520518488403,0.46579329530286223,1.4395513877503196e-31,0.5321572265507402,0.2831913137706157,0.5321572265511534,1.0697928272683172e-59,0.4543647840087347,5.272988906153651e-42
GAOT,D,2,D-k2,log_nk,ood,800,200,178,10.330909827996335,10.367284459872343,10.350659913569626,0.0072838673246226554,0.8252715189009902,0.834568798542022,0.061509027117549096,ok,-2.106870242352829,0.28328065897895305,0.26059068384828815,-0.23059284540610392,0.79715416336401,0.27832022411693946,0.0335459497951589,0.0011253307456351447,0.03354594976499391,0.34333014802453454,-0.02971289642185092,0.40131285013797047
GAOT,D,2,D-k2,beta_k,all,1600,400,4,0.0,3.0,1.9975,1.1568622244584645,0.7675808710977432,0.83032014966011,0.13671058161466926,ok,0.622272200988309,0.07274526663801427,0.004415993979266246,0.0640637435355528,0.08142678974047574,6.9353648814682e-47,0.6155796426854439,0.378938296488738,0.6155796426854433,1.6788857923845578e-167,0.4922184795191061,2.1627993565177528e-98
GAOT,D,2,D-k2,beta_k,iid,800,200,3,0.0,2.0,0.995,0.8159701336898565,0.7098902232944962,0.8041518926620481,0.16417930647141413,ok,0.5917980913423653,0.11868555975088496,0.008129396217251518,0.10265474367947955,0.13471637582229037,2.6999443375130048e-33,0.589866494982709,0.3479424819031869,0.5898664949827095,3.794146392886336e-76,0.5794650120015912,6.155362080592078e-73
GAOT,D,2,D-k2,beta_k,ood,800,200,1,3.0,3.0,3.0,0.0,0.8252715189009902,0.834568798542022,0.061509027117549096,constant_predictor,,,,,,,,,,,,
GAOT,D,2,D-k2,beta_total,all,1600,400,6,0.0,6.0,3.995,2.165157024464477,0.7675808710977432,0.83032014966011,0.13671058161466926,ok,0.6219790430536761,0.036446014529178186,0.0023830354625246093,0.03176114006625379,0.041130888992102585,6.959707814894702e-42,0.5772146050406184,0.3331767002721969,0.5772146050406183,8.371573690479035e-143,0.48492292490416294,3.8981885516028766e-95
GAOT,D,2,D-k2,beta_total,iid,800,200,5,0.0,4.0,1.99,1.1539343376334121,0.7098902232944962,0.8041518926620481,0.16417930647141413,ok,0.5450552026675026,0.0828316686567807,0.005425873695004667,0.0721320815156456,0.0935312557979158,2.422126865308043e-35,0.5821824245747723,0.338936375483761,0.5821824245747727,9.15697310164132e-74,0.5516637182962666,6.700247529580468e-65
GAOT,D,2,D-k2,beta_total,ood,800,200,1,6.0,6.0,6.0,0.0,0.8252715189009902,0.834568798542022,0.061509027117549096,constant_predictor,,,,,,,,,,,,
GAOT,D,2,D-k2,rho_H,all,1600,400,4,0.0,0.5,0.1965625022398308,0.19777088866174766,0.7675808710977432,0.83032014966011,0.13671058161466926,ok,0.7012454943466321,0.33747727056391286,0.021917834945571847,0.29438840057692617,0.38056614055089955,2.554308950951852e-42,0.48820785424414037,0.23834690894566857,0.4882078542441412,1.363407916352557e-96,0.601588782174302,4.182974814391793e-158
GAOT,D,2,D-k2,rho_H,iid,800,200,4,0.0,0.5,0.15701389067806304,0.19359928066917223,0.7098902232944962,0.8041518926620481,0.16417930647141413,ok,0.6283860029292372,0.519089234801352,0.026633282983127327,0.46656955812792805,0.571608911474776,5.0281372104765006e-48,0.6121069982601639,0.37467497731906807,0.6121069982601637,2.0384076773510145e-83,0.779633485351045,2.2675402085220368e-164
GAOT,D,2,D-k2,rho_H,ood,800,200,4,0.0,0.5,0.23611111380159855,0.19406911061920515,0.8252715189009902,0.834568798542022,0.061509027117549096,ok,0.8102787895664807,0.0634986176343546,0.013028065187001404,0.037807839229939466,0.08918939603876974,2.2303392035665126e-06,0.2003465316773361,0.04013873275513824,0.20034653167733704,1.0916073483890497e-08,0.292918800545752,2.714109609028109e-17
GAOT,D,2,D-k2,log_lambda1_positive,all,1600,400,385,2.266242713506224,2.685133355534697,2.3980652561087026,0.12108473168180206,0.7675808710977432,0.83032014966011,0.13671058161466926,ok,2.010621086040901,-0.5183512883048962,0.052847000449710815,-0.622244648996522,-0.41445792761327044,1.7245727474780727e-20,-0.4591043789003971,0.21077683072548814,-0.459104378900363,3.160989812528857e-84,-0.3575425915549873,1.9167701403061717e-49
GAOT,D,2,D-k2,log_lambda1_positive,iid,800,200,185,2.288142934549517,2.685133355534697,2.4780375687199285,0.1274107355819357,0.7098902232944962,0.8041518926620481,0.16417930647141413,ok,1.6248334703579341,-0.3692208942320653,0.07790476815685649,-0.5228457116272103,-0.21559607683692025,4.075130287681649e-06,-0.286532491441108,0.08210086865139565,-0.2865324914410157,1.3897802212986388e-16,-0.28346013358152256,3.004543447989873e-16
GAOT,D,2,D-k2,log_lambda1_positive,ood,800,200,200,2.266242713506224,2.3546645827932653,2.318092943497476,0.01734151873572787,0.8252715189009902,0.834568798542022,0.061509027117549096,ok,0.6444034654580574,0.07802450456164503,0.1266399426344286,-0.17170395907968442,0.3277529682029745,0.5385240915928161,0.02199780212936599,0.0004839032985310965,0.021997802129556772,0.5344061297103082,-0.01160340410850757,0.7431447880355011
GAOT,D,2,D-k2,initial_rayleigh_quotient,all,1600,400,1600,9.234775758008858,42.241847033780694,22.03469820024163,6.042655510112891,0.7675808710977432,0.83032014966011,0.13671058161466926,ok,0.7712062661553573,-0.00016453118734229694,0.0005060164552174774,-0.0011593227488394253,0.0008302603741548314,0.7452380670732905,-0.007272336011133371,5.288687105875489e-05,-0.007272336011130115,0.7713037625502281,-0.14052537520522468,1.6551524215851688e-08
GAOT,D,2,D-k2,initial_rayleigh_quotient,iid,800,200,800,9.234775758008858,41.04377920357768,21.05494116338114,5.543905176901834,0.7098902232944962,0.8041518926620481,0.16417930647141413,ok,0.7928829041947489,-0.003941719915351487,0.00127858757554139,-0.006463039052336299,-0.0014204007783666754,0.0023409714512811334,-0.1331015577679943,0.017716024680267894,-0.1331015577679991,0.00015961964770329562,-0.2816382838098185,4.724704259697644e-16
GAOT,D,2,D-k2,initial_rayleigh_quotient,ood,800,200,800,12.480546134269723,42.241847033780694,23.014455237102116,6.357352855762587,0.8252715189009902,0.834568798542022,0.061509027117549096,ok,0.8275843640122068,-0.0001004953229346503,0.00043414927338374137,-0.0009566188237648387,0.0007556281778955381,0.8171825341373127,-0.010386836830119572,0.00010788637933523137,-0.010386836830115008,0.7692678957745134,-0.052415800649688524,0.13854185719171908
GAOT,D,2,D-k2,target_norm_retention,all,1600,400,1600,0.07543813228969622,0.7237137381537226,0.4041376744790584,0.2277965013568616,0.7675808710977432,0.83032014966011,0.13671058161466926,ok,0.6434998059263206,0.3070267213552068,0.02056416243385811,0.2665990731087359,0.34745436960167775,2.3305465101744477e-40,0.5115888771866618,0.26172317926110755,0.5115888771866601,1.9841191321664344e-107,0.4419122107078949,1.824177368799647e-77
