model,protocol,degree,task,scope,n,rho_J_error,p_J_error,rho_R_error,p_R_error,rho_q_error,p_q_error,rho_R_q,partial_rho_J_error_given_R,partial_p_J_error_given_R,partial_rho_J_error_given_q,partial_p_J_error_given_q,partial_rho_J_error_given_R_q,partial_p_J_error_given_R_q,rank_R2_R,rank_R2_q,rank_R2_R_q,rank_R2_R_J,rank_R2_q_J,rank_R2_R_q_J,J_median,J_q25,J_q75,delta_rank_R2_J_over_R,delta_rank_R2_J_over_q,delta_rank_R2_J_over_R_q
GNOT,D,1,D-k1,iid,800,0.368873685740134,3.4350202646690086e-27,0.3019504483600756,2.5085146371419454e-18,-0.20222370659954156,7.902354135716827e-09,-0.9235265758227749,0.3015333210996321,2.8053783352403504e-18,0.37609284042959534,2.789887150395771e-28,0.22885759023209704,5.750920723070949e-11,0.0911740732648505,0.04089442751085759,0.13109971537161436,0.17380665656926597,0.17655590611152427,0.17660905995093823,0.3955347404868421,0.3314152496516414,0.47078432417468796,0.08263258330441547,0.13566147860066669,0.045509344579323874
GNOT,D,1,D-k1,ood,800,0.4712363066192291,1.829627843747018e-45,0.4662763848068513,1.9934158829506302e-44,-0.3962625566602448,1.7791739088919673e-31,-0.9452662738535529,0.29899670152424845,5.516807426214771e-18,0.4098342597168913,9.380483054861822e-34,0.29971815640897886,4.55461559662472e-18,0.2174136670285468,0.15702401381091358,0.23600647971750288,0.28737612414850067,0.2986137338812599,0.3046367612250075,0.3997657424156811,0.33319716301647734,0.48369813880668555,0.06996245711995386,0.14158972007034631,0.06863028150750461
GNOT,D,2,D-k2,all,1600,0.5086441459547445,5.119996771909362e-106,0.6784026400010312,3.183999149332081e-216,-0.3305617004147267,4.220456622822572e-42,-0.7923254462208774,0.5017881408742755,8.768452497936922e-103,0.7017728428685823,1.2799148532617248e-237,0.2291263838837968,1.668934327945053e-20,0.4602301419603688,0.10927103778107561,0.575296239456003,0.5961395169020768,0.5479418002883043,0.5975927196219457,1.137088971639672,0.8090381363516452,1.4013319808654496,0.13590937494170796,0.4386707625072287,0.022296480165942767
GNOT,D,2,D-k2,iid,800,0.5406890635766619,6.243718491005412e-62,0.5879241842565379,1.5396028639597224e-75,-0.1898068278231685,6.323581076244126e-08,-0.7818912451425706,0.6502968073187346,2.400790489874415e-97,0.7634187934974213,1.2066995274277327e-153,0.44287843649320946,9.311629078889371e-40,0.34565484643371547,0.036026631888294025,0.5330706643879612,0.6223682102194594,0.5978382677154861,0.6246547957238535,0.8660112549418434,0.4376030875228601,1.1760343020925648,0.27671336378574396,0.5618116358271921,0.09158413133589227
GNOT,D,2,D-k2,ood,800,0.25475489024201603,2.567653745963108e-13,0.7442825770040267,4.7875828981323224e-142,-0.7316666197915935,5.949427390521591e-135,-0.9179153483052318,0.06529269491612358,0.06491564654952307,0.37301166756441406,8.20965415906093e-28,0.26860253468034423,1.0942134038465441e-14,0.5539565544317547,0.5353360425172562,0.568884564389647,0.5558580983063179,0.5999883187576329,0.5999883883851755,1.3366968369022223,1.1091152986101287,1.534821011922895,0.0019015438745632052,0.06465227624037673,0.03110382399552858
MGN-lite,A,0,A-k0,all,1600,0.7357544153337561,9.29907072590879e-273,0.9222895253084085,0.0,-0.9186261869633543,0.0,-0.9968144147712559,-0.03735091891678885,0.13533507311122187,0.04864149324680877,0.05174000938960383,-0.04857046014823904,0.05208307265480485,0.8506179684936092,0.8438740713748316,0.8507006705207822,0.8508263700428258,0.8442434645202956,0.8510528810160961,0.034008176428098946,0.014899400505509496,0.0715284399569586,0.00020840154921664134,0.00036939314546402535,0.00035221049531386495
MGN-lite,A,0,A-k0,iid,800,0.7333766693385458,6.865269560937558e-136,0.9136686072946989,3.0624065625e-314,-0.9102870160734627,6.904438813713334e-308,-0.9969254873835742,-0.04515120163600031,0.20205359129717648,0.029204488801099965,0.4094215301697754,-0.053430401058984264,0.13105475029441666,0.8347903239558347,0.8286224516319284,0.8348437092056429,0.835127125524434,0.8287686199141582,0.8353151986657734,0.03389131832094992,0.014712266094190643,0.07291342982445283,0.00033680156859927646,0.00014616828222979716,0.0004714894601305364
MGN-lite,A,0,A-k0,ood,800,0.7378463716349557,2.2424255999588778e-138,0.9300207187823731,0.0,-0.92613634552554,0.0,-0.9966465338227092,-0.025885766377194815,0.46469503056561207,0.07113846047619016,0.044272430837798665,-0.03813430055297355,0.2813434743989215,0.8649385373644819,0.8577285305034021,0.8650260732850374,0.8650290383905546,0.8584485209631729,0.8652223557272374,0.034105749300506874,0.015140121155708175,0.07034023450104183,9.050102607266464e-05,0.0007199904597707807,0.0001962824421999354
MGN-lite,A,1,A-k1,all,1600,0.35149366952877714,9.820233092867572e-48,0.8316118824655792,0.0,-0.8121939676538935,0.0,-0.9471534178333664,-0.19313411358934796,6.5536682308531375e-15,0.20333859910863927,2.1548666710310422e-16,-0.13808759021914446,2.92657119270358e-08,0.6915783230579442,0.659659041093374,0.6974258949841079,0.7030826939754885,0.6737309777818286,0.7031954332602709,0.3850501532201115,0.3300625030223757,0.4630594535877467,0.011504370917544304,0.014071936688454523,0.005769538276163
MGN-lite,A,1,A-k1,iid,800,0.3902910473297615,1.657809647329103e-30,0.8588455138211155,4.709229665195107e-234,-0.8258212278456686,1.0294398695977147e-200,-0.9448129918952999,-0.15914953136221432,6.089742431911018e-06,0.2892413849964107,6.986800345067417e-17,-0.15195032334750871,1.587594284353572e-05,0.7376156166106556,0.6819807003605276,0.7395403464589716,0.7442614387067175,0.7085863790362326,0.7455540735529741,0.4030942044894502,0.34439174113670423,0.478825780080923,0.006645822096061904,0.026605678675704958,0.006013727094002497
MGN-lite,A,1,A-k1,ood,800,0.36750589454046023,5.488056289932179e-27,0.8323847459136656,9.440411289665788e-207,-0.8115239086311072,2.1284072193046945e-188,-0.9515939399905313,-0.15108873380039167,1.7754118542324926e-05,0.20988652020934412,2.0462288355364524e-09,-0.099805479375456,0.004719671972738197,0.6928643652297575,0.6585710542799097,0.6968613197814976,0.6998755977567006,0.6736118021631532,0.699880924708847,0.3725725996445296,0.3170752876895301,0.44757115319576574,0.007011232526943134,0.0150407478832435,0.0030196049273494285
MGN-lite,A,2,A-k2,all,1600,0.09606604045548456,0.0001188228281874404,0.7910214740318259,0.0,-0.7252751592871717,2.336792045813049e-261,-0.9092444508767387,-0.07183119930718432,0.004043905299743755,0.28509228782622,2.668932758160635e-31,-0.07907115274481888,0.0015490653150931715,0.6257149723794825,0.5260240566790322,0.625925742853909,0.6276461787690586,0.5645476897715602,0.628264547579394,1.0126226671908718,0.8215427777578459,1.221606298402037,0.0019312063895761122,0.03852363309252804,0.0023388047254849775
MGN-lite,A,2,A-k2,iid,800,0.028996732807395013,0.4127628666735007,0.8771053236020682,2.255543263605281e-256,-0.845832712238613,5.53281312930624e-220,-0.9193329677077621,-0.18108107060532097,2.517107793959443e-07,0.3168690392665234,4.071585531501003e-20,-0.04344860058547193,0.21960836431425243,0.7693137486910887,0.7154329770929281,0.779381374647777,0.776878032564792,0.7440052101931329,0.7797978542733206,0.9759788202809327,0.7807286066750648,1.1677320228872095,0.007564283873703337,0.028572233100204847,0.00041647962554358653
MGN-lite,A,2,A-k2,ood,800,0.09088525919571751,0.010113381728303257,0.7965683696380776,1.3529966031254954e-176,-0.7805573680583877,5.211503320454053e-165,-0.9125660586969669,-0.11180259713901407,0.001538904655940358,0.27344155071189824,3.4756948121724446e-15,0.05827496804409996,0.09954003425089215,0.6345211675078649,0.6092698048302372,0.6517247166962401,0.6390895873935404,0.6384848115744777,0.6529074497719927,1.064557010734342,0.8650877584020948,1.2625218848237507,0.004568419885675468,0.02921500674424049,0.0011827330757525623
MGN-lite,B,0,B-k0,all,1600,0.5835497718944422,1.1752893670395953e-146,0.7630037775405382,3.9093185376327714e-305,-0.7479923312470044,8.80326366484727e-287,-0.9953604483829877,-0.06401577496506342,0.010429414702976389,0.017934200368068785,0.47345738745187727,-0.1558839337654662,3.6374154830076454e-10,0.5821747645411308,0.5594925276043283,0.5963895179348172,0.583887020480393,0.5596342104643383,0.606197172252294,0.030972867194587375,0.013798623446911927,0.06584535439276445,0.001712255939262164,0.00014168286000992847,0.009807654317476766
MGN-lite,B,0,B-k0,iid,800,0.6350526875823245,1.5003754397089737e-91,0.7836260916032681,3.7439246873505345e-167,-0.7653680396375621,6.891256017887593e-155,-0.9954332897395154,-0.03114859339244063,0.37893993167310913,0.05680843550637843,0.10836852695737756,-0.13314755852960605,0.00015877855681154754,0.6140698514414136,0.5857882360986446,0.6377170342376682,0.6144442943290558,0.587124979617455,0.6441396853197134,0.029777172348442127,0.013088453662892019,0.06283039020625204,0.00037444288764221234,0.0013367435188104126,0.006422651082045205
MGN-lite,B,0,B-k0,ood,800,0.6442387253730085,5.287963010295647e-95,0.8813998068746983,3.832691497068315e-262,-0.8822198394059991,2.859725328154124e-263,-0.9962351347423981,-0.12236476027359271,0.00052312139795181,-0.04531078352484191,0.20046209812409158,-0.08828017910959961,0.012492625763193939,0.7768656195587553,0.7783118450415468,0.7791443893246485,0.7802066406613534,0.7787669856997576,0.7808656032375468,0.03275522035153984,0.014575797434962873,0.06733044869893397,0.0033410211025980407,0.0004551406582107287,0.0017212139128983672
MGN-lite,B,1,B-k1,all,1600,0.22864633150247324,2.012799603979447e-20,0.5100952734747163,1.0359296860036369e-106,-0.47998204393829846,5.64301072135066e-93,-0.9292929489425581,-0.04877863897871012,0.05108299033940552,0.1409639256590991,1.4923038572112257e-08,-0.057550531734778275,0.021327824396346232,0.2601971880212455,0.23038276250318668,0.26045706737972707,0.2619574420000742,0.24567569451485438,0.2629064806836362,0.40928451995755444,0.3397323415008917,0.49921287746002996,0.0017602539788287297,0.015292932011667704,0.0024494133039091315
MGN-lite,B,1,B-k1,iid,800,0.20692558113372053,3.4704020541798104e-09,0.4878243872256051,4.645951153983621e-49,-0.42229809734077717,6.106516127669664e-36,-0.9183045051632893,-0.002043244941787401,0.9539864865787764,0.18184105584823435,2.2375834655568635e-07,-0.10743245793435098,0.0023445998148404054,0.23797263277203695,0.17833568301764058,0.24217840301429105,0.23797581412190894,0.20550497467067452,0.2509249775618352,0.4255318183212533,0.35170924693673977,0.508701444397996,3.1813498719834854e-06,0.027169291653033945,0.008746574547544128
MGN-lite,B,1,B-k1,ood,800,0.38113536114900176,4.6507062127295354e-29,0.8181013017207841,6.271154971641621e-194,-0.793181669033858,4.647559927512392e-174,-0.9315524321131752,-0.21870721893779155,4.048537625650331e-10,0.23104397864684884,3.730919157149351e-11,-0.16946997077139436,1.4301888548595842e-06,0.6692897398772412,0.6291371600913365,0.6765948229591234,0.6851085533545764,0.6489343080501864,0.6858830426033242,0.397050778453767,0.3228559770153962,0.48172198978578223,0.01581881347733527,0.019797147958849903,0.00928821964420079
MGN-lite,B,2,B-k2,all,1600,0.4624764599517422,1.3415717295436447e-85,0.6843574811943287,1.7485559192246298e-221,-0.5331538889273004,3.3526354231528113e-118,-0.251315989771871,-0.49682603362345845,1.7288548375507225e-100,0.632497682943755,1.62416495962524e-179,-0.13382251896323583,7.748007474207068e-08,0.46834516206664567,0.2842530692783042,0.6075784705192601,0.5995767728945556,0.5705900044269202,0.6146061383658921,0.6392214349539931,0.3611294841049666,0.9983249486924626,0.1312316108279099,0.286336935148616,0.007027667846632002
MGN-lite,B,2,B-k2,iid,800,0.48539030529735205,1.6108998958496426e-48,0.7950160547125856,1.9934116471197343e-175,-0.7186390291234831,4.883666636253962e-128,-0.5803430552235238,-0.49972866737911614,9.173985115840153e-52,0.5858010974484543,7.040847403953176e-75,-0.16305001969980065,3.559118318302897e-06,0.6320505272507647,0.5164420541795423,0.7318408798937852,0.7239380858322317,0.6823812136474985,0.7389699729426252,0.37669609851004604,0.2310042017417676,0.5899496737126897,0.09188755858146702,0.16593915946795623,0.007129093048840018
MGN-lite,B,2,B-k2,ood,800,0.13632663488536703,0.00010975776010561808,0.42211542518035194,6.584249262873041e-36,-0.563855310711423,2.4860734575533137e-68,-0.2713286270759798,-0.5296612513725842,4.686266873264517e-59,0.2864373856261023,1.4235514753875883e-16,-0.1900133025663654,6.115349945575321e-08,0.17818143217518934,0.3179328114174754,0.39611712756714235,0.40873526887483347,0.3738939523502761,0.4179203519817858,0.915423808984224,0.685322258115284,1.227377195817154,0.23055383669964413,0.05596114093280069,0.02180322441464344
MGN-lite,C,0,C-k0,all,1600,0.7418207311799733,1.3076629095583372e-279,0.8733486194721171,0.0,-0.8681272961434752,0.0,-0.9987891948395293,-0.026607779154311388,0.2874792684285812,0.01665427973191113,0.5056049690019029,-0.0749573286873976,0.002698278748522497,0.7627378111338525,0.7536450023093808,0.7699017639330518,0.7629057865737611,0.7537133325715408,0.7711945941408366,0.03430347642815994,0.014050822173498491,0.07378847334816988,0.0001679754399085409,6.833026216002125e-05,0.001292830207784812
MGN-lite,C,0,C-k0,iid,800,0.7242167878387311,5.986341395499903e-131,0.8739587874356055,2.7855729859711775e-252,-0.8687242480066376,1.0325446882028394e-245,-0.9988467325730197,-0.03668527294956375,0.3000423284431994,0.00416807957030647,0.906299608555567,-0.0853886219957302,0.015701030703817207,0.7638039621359136,0.7546818190746978,0.7715535604837942,0.7641218369488114,0.7546860809598088,0.7732192129938031,0.0361734059734302,0.014531265110079607,0.07438755495151401,0.0003178748128978004,4.261885111045416e-06,0.0016656525100089414
MGN-lite,C,0,C-k0,ood,800,0.8026817932528021,2.6876125597545387e-181,0.9228407466261667,0.0,-0.9210852282581692,0.0,-0.9987253495708588,-0.01693998116613525,0.6323511850349545,0.02587606935258896,0.46486238104876915,-0.025192381956090675,0.47674537605775824,0.8516350436335407,0.8483979977154036,0.8517667301784942,0.851677618880863,0.8484995060143904,0.8518608073286875,0.03207794106716522,0.013743558288018806,0.0730414480970383,4.257524732231843e-05,0.00010150829898680769,9.407715019327245e-05
MGN-lite,C,1,C-k1,all,1600,-0.22155948791386246,3.043590382775006e-19,0.772663180727805,1.10514e-317,-0.8408927259346587,0.0,-0.7348372206395395,-0.6153462786692874,2.4302078314854472e-167,0.2991767520238736,1.9211131511255903e-34,-0.14603604875796494,4.40118448156028e-09,0.5970083908524086,0.7071005765298208,0.759154782072023,0.7496015838442678,0.7333170458364326,0.76429117424428,0.38049596193983204,0.3117889280467877,0.46832381600280937,0.15259319299185914,0.02621646930661181,0.005136392172256921
MGN-lite,C,1,C-k1,iid,800,-0.20432256144150227,5.486283749985322e-09,0.7779296217650341,3.351064441367379e-163,-0.8465475336680215,1.0100626544515974e-220,-0.7231047001635941,-0.6234573061119608,2.3492544295412547e-87,0.331729662405887,5.292590478031396e-22,-0.12764355169127267,0.0002952015373680221,0.6051744964194888,0.7166427267594098,0.7742496035281694,0.7586427797885724,0.7478246557434955,0.7779277268099337,0.39674682802795425,0.3267425167327833,0.49174573977353203,0.15346828336908358,0.031181928984085783,0.0036781232817643117
MGN-lite,C,1,C-k1,ood,800,-0.19492532800832502,2.72728393574261e-08,0.8511231970674956,1.5320901586851808e-225,-0.8725277617621279,1.8602017968660022e-250,-0.7526643322880193,-0.653774864998785,1.0251968099353685e-98,0.46012565924265025,3.651007704308383e-43,-0.16293933103185537,3.6144124856578955e-06,0.7244106965863946,0.7613046950456284,0.8484851158578849,0.8422035104577121,0.811840220072576,0.8525077186982937,0.3648579708905231,0.29834421484328194,0.4439330873950113,0.11779281387131757,0.05053552502694758,0.004022602840408784
MGN-lite,C,2,C-k2,all,1600,0.3175180029367199,8.323115851173346e-39,0.6825574365458738,7.0152576591593875e-220,-0.3992046686346362,2.8780341263544977e-62,-0.8437589370152099,0.4261146350008147,1.3804854069096641e-71,0.6071163698976951,9.226642854395842e-162,0.09023316610043774,0.00030164889210006185,0.4658846541840743,0.15936436745968974,0.5742821712980252,0.5628659442230366,0.46921449618200783,0.5777483761891509,0.8992186385424108,0.5346233753835151,1.1306250178464852,0.09698129003896228,0.3098501287223181,0.0034662048911257015
MGN-lite,C,2,C-k2,iid,800,0.3882782316847371,3.481790607914131e-30,0.5249658046340698,7.298987125728366e-58,-0.24396021712533927,2.64482147710339e-12,-0.8536181931534269,0.5723871927940529,8.099834161595466e-71,0.6769770095090639,2.4549668528739126e-108,0.38799403870050314,3.864776420063383e-30,0.2755890960350962,0.05951658753984268,0.42920442029445605,0.5129257386045206,0.4905381335609481,0.5151316295836119,0.7201685808129796,0.2831087248535176,0.966256452261441,0.23733664256942444,0.43102154602110543,0.08592720928915587
MGN-lite,C,2,C-k2,ood,800,-0.02015206273759803,0.5692523398449783,0.890767930887392,1.5179714142490383e-275,-0.8779303014535961,1.8273870045667265e-257,-0.910319172373707,-0.3977938284899639,9.964212962314844e-32,0.21535971846069907,7.549431035643973e-10,-0.2137914724901391,1.0073629423076509e-09,0.7934675066974056,0.770761614210402,0.8197069995221749,0.8261491939771742,0.7813936466064564,0.8279476145022819,1.0332497087189123,0.8386838553702052,1.2621302581758351,0.03268168727976861,0.01063203239605437,0.008240614980107086
MGN-lite,D,0,D-k0,all,1600,0.6906599973281241,3.434942642383943e-227,0.839887828081183,0.0,-0.8270684217064147,0.0,-0.9975581894758554,-0.03768155249332451,0.1319082958723673,0.03644212848272793,0.14510813502584963,-0.14590511351464086,4.544562124150983e-09,0.7054115637589267,0.6840421741839398,0.729185649161286,0.7058298497022935,0.6844617752535711,0.734950826888421,0.03441527478362369,0.014399702891077747,0.0716745907534315,0.0004182859433667918,0.0004196010696313479,0.005765177727134918
MGN-lite,D,0,D-k0,iid,800,0.68095779837156,4.4630255283865844e-110,0.8318133153333053,3.2433289705584304e-206,-0.8234047240698815,1.4857047676236463e-198,-0.9967597136870527,-0.06024093111389114,0.08861425847595684,0.011334214875181882,0.74890084692972,-0.11257392068443184,0.0014264962243301432,0.6919133915657847,0.6779953396205975,0.6969583955742819,0.6930314285578676,0.6780367057647319,0.7007988077708276,0.03608274407389031,0.015078823499830196,0.0718830104286594,0.0011180369920829047,4.136614413430273e-05,0.0038404121965457394
MGN-lite,D,0,D-k0,ood,800,0.7998422653785398,4.3014558091110675e-179,0.9595015773462148,0.0,-0.9565916431119423,0.0,-0.9992675769805891,-0.008720892279427652,0.8054631099040697,0.046125734992168044,0.19247694777407395,-0.07303598478132911,0.038894783486475716,0.9206432769298738,0.9150675716716057,0.9239701782316015,0.9206493123230866,0.9152482724986652,0.9243757406940672,0.033051242305661005,0.013838395323240743,0.07127635498994045,6.03539321275548e-06,0.00018070082705956558,0.0004055624624657028
MGN-lite,D,1,D-k1,all,1600,0.18321956375764212,1.5169986215621964e-13,0.5257392102496916,2.0755354778639635e-114,-0.48673859442913847,6.136550799787495e-96,-0.9392648825253448,-0.040016437700164824,0.10958806349281315,0.13860697467344035,2.59406158784959e-08,-0.10105308791206699,5.136367396858286e-05,0.27640171719396933,0.2369144593068533,0.2768260779104561,0.27756042618530274,0.25157477739119216,0.28421093227013583,0.3967037061656719,0.33200354623787554,0.4778460344492761,0.0011587089913334125,0.014660318084338875,0.007384854359679727
MGN-lite,D,1,D-k1,iid,800,0.04866563072754802,0.16908976242942567,0.4717174323709881,1.4482347749051044e-45,-0.45764656663526043,1.1592131063175798e-42,-0.9235265758227749,-0.12216028888604107,0.0005346073595736493,0.05332757296137358,0.13179898928060044,-0.11779481724092271,0.0008433542758770943,0.22251733600267765,0.20944037995304177,0.22580853651578037,0.23411981567565954,0.21168859714732224,0.23655092227200225,0.3955347404868421,0.3314152496516414,0.47078432417468796,0.011602479672981891,0.0022482171942804774,0.010742385756221884
MGN-lite,D,1,D-k1,ood,800,0.35566623541599285,2.885976914626018e-25,0.7604922585816541,8.430031636589606e-152,-0.7186359588061857,4.901502338010949e-128,-0.9452662738535529,-0.08516449094083352,0.01597756127072635,0.234684498037398,1.7974732394478988e-11,-0.146079652664915,3.360313585034643e-05,0.5783484753626253,0.5164376412892857,0.5783489796879788,0.5814067098723879,0.5430707151931914,0.5873467025153447,0.3997657424156811,0.33319716301647734,0.48369813880668555,0.003058234509762503,0.02663307390390568,0.008997722827365884
MGN-lite,D,2,D-k2,all,1600,0.19606283537610755,2.50640175724373e-15,0.7753637061967603,2.65e-321,-0.6086007748440527,9.349985111196646e-163,-0.7923254462208774,0.041850233207643237,0.09424185347302087,0.543332810172801,1.4582500816766667e-123,0.05841421993493649,0.01945280331502811,0.6011888768871758,0.3703949031407814,0.6012773815335455,0.6018873714460533,0.5562609654147848,0.602637911261579,1.137088971639672,0.8090381363516452,1.4013319808654496,0.0006984945588774938,0.18586606227400337,0.001360529728033466
MGN-lite,D,2,D-k2,iid,800,0.2804139068967295,6.392687519920109e-16,0.6459187514355492,1.1991864667660484e-95,-0.40253094926710825,1.6261422843571665e-32,-0.7818912451425706,0.3461004259009284,6.288060333350741e-24,0.6275820907408652,7.927040749453888e-89,0.32826420744859025,1.4890023777102262e-21,0.4172110334560587,0.16203116511787918,0.4442478168465862,0.4870207040105259,0.4920729676054211,0.5041342215298961,0.8660112549418434,0.4376030875228601,1.1760343020925648,0.06980967055446718,0.3300418024875419,0.05988640468330986
MGN-lite,D,2,D-k2,ood,800,0.06056596963432756,0.08690449396624943,0.871746096478276,1.8069035967439994e-249,-0.9123019645343198,1.214906031052e-311,-0.9179153483052318,-0.4023215969364107,1.762873812593042e-32,0.14641344790158417,3.222498536728507e-05,-0.008294924678894732,0.8147885104943513,0.7599412567251113,0.8322948744931788,0.8397810373810612,0.7987978052350255,0.8358899521168668,0.8397920613710226,1.3366968369022223,1.1091152986101287,1.534821011922895,0.03885654850991427,0.0035950776236879367,1.1023989961334024e-05
TNO,A,0,A-k0,all,1600,0.7734835169857488,8.89397e-319,0.9479655333849741,0.0,-0.9367811130004349,0.0,-0.9968144147712559,0.04511953100369688,0.07118591583127937,0.16365783923116128,4.529100655278249e-11,-0.07506115132564119,0.0026615903136036293,0.8986386524858583,0.8775588536743333,0.9091181968893708,0.8988450010869153,0.8808383036659635,0.9096302410031297,0.034008176428098946,0.014899400505509496,0.0715284399569586,0.00020634860105706032,0.0032794499916302122,0.000512044113758936
TNO,A,0,A-k0,iid,800,0.7754212662832286,1.6914302914625997e-161,0.9438774826210667,0.0,-0.932718168309638,0.0,-0.9969254873835742,0.03543466665196743,0.31683118211573524,0.1445771053233741,4.052834515514698e-05,-0.07115136162106846,0.04423385469659827,0.8909047021990819,0.8699631814948862,0.9020103363026677,0.8910416839569676,0.8726812812150185,0.9025064105684995,0.03389131832094992,0.014712266094190643,0.07291342982445283,0.00013698175788567912,0.002718099720132372,0.0004960742658317585
TNO,A,0,A-k0,ood,800,0.7716386119353312,5.690456978433937e-159,0.9521675033867242,0.0,-0.9412060018843781,0.0,-0.9966465338227092,0.056506600178471256,0.11026011386076415,0.18346668367463054,1.7366205613231115e-07,-0.0672258490653834,0.05735292488986206,0.9066229545057072,0.8858687379831757,0.9156360196664669,0.9069211070257377,0.8897103990039313,0.9160172870499039,0.034105749300506874,0.015140121155708175,0.07034023450104183,0.0002981525200305146,0.003841661020755671,0.0003812673834370228
TNO,A,1,A-k1,all,1600,0.3120879861671821,1.7559546491238397e-37,0.9097852157364125,0.0,-0.9385379740382711,0.0,-0.9471534178333664,-0.488805245953032,7.380508333424068e-97,0.11203550829899167,7.053532002107074e-06,-0.08017291927282717,0.0013292998066917788,0.8277091387725504,0.8808535287118624,0.8850765049222685,0.8688746921880183,0.8823490498721553,0.885815198325054,0.3850501532201115,0.3300625030223757,0.4630594535877467,0.041165553415467904,0.0014955211602929452,0.0007386934027854286
TNO,A,1,A-k1,iid,800,0.32058535247711323,1.4057023127477215e-20,0.9143096942338974,1.78737364e-315,-0.9361704471413238,0.0,-0.9448129918952999,-0.4915789698310604,6.691990598918123e-50,0.16455712609833154,2.882298720257517e-06,-0.10896705269624904,0.0020257610121270707,0.8359622169700827,0.8764151061007859,0.8846912011468137,0.8756019281420108,0.8797616673438295,0.8860603569043024,0.4030942044894502,0.34439174113670423,0.478825780080923,0.039639711171928105,0.0033465612430436664,0.0013691557574887492
TNO,A,1,A-k1,ood,800,0.3361754158990874,1.3768360054929402e-22,0.9232453956959309,0.0,-0.9481587705605791,0.0,-0.9515939399905313,-0.4605311995728414,3.0195415771685018e-43,0.14248737878934337,5.2434097435607495e-05,-0.04847634453612664,0.17075573352951165,0.8523820606737358,0.8990050541909487,0.9036658120555094,0.8836901997083767,0.9010555195420031,0.903892193156508,0.3725725996445296,0.3170752876895301,0.44757115319576574,0.031308139034640914,0.0020504653510544646,0.0002263811009985961
TNO,A,2,A-k2,all,1600,-0.10842579333038802,1.3835140207759032e-05,0.9070081169953582,0.0,-0.9172892880036282,0.0,-0.9092444508767387,-0.646948424142185,2.1819375233910228e-190,0.040597631987320575,0.10452414135105709,-0.4520450011983239,2.1042724002569813e-81,0.8226637242954653,0.841419637886203,0.8721472796800998,0.8968864505295114,0.8416810049205372,0.8982733032984158,1.0126226671908718,0.8215427777578459,1.221606298402037,0.07422272623404613,0.0002613670343342145,0.026126023618316063
TNO,A,2,A-k2,iid,800,-0.16334465366352136,3.4158523178534042e-06,0.9024290194203429,4.767485481186691e-294,-0.9201180314344242,0.0,-0.9193329677077621,-0.6599945476434808,3.280849445912869e-101,-0.03484720333031477,0.3249259662439757,-0.46832965136902793,7.45207750047342e-45,0.8143781350919616,0.8466171917707599,0.8672603326092622,0.8952336835103287,0.846803448745082,0.8963744772577167,0.9759788202809327,0.7807286066750648,1.1677320228872095,0.08085554841836717,0.00018625697432206323,0.02911414464845452
TNO,A,2,A-k2,ood,800,-0.07247359761499629,0.04042759880737681,0.911526346134916,3.4707979904217e-310,-0.9195363820880972,0.0,-0.9125660586969669,-0.6258055209659206,3.433568794550051e-88,0.05314357880963456,0.13313883687685812,-0.427340829679442,7.494989019724864e-37,0.8308802796980703,0.8455471579836668,0.8768832262023771,0.8971130670272816,0.8459833698733679,0.8993668341743355,1.064557010734342,0.8650877584020948,1.2625218848237507,0.06623278732921123,0.00043621188970111024,0.022483607971958364
TNO,B,0,B-k0,all,1600,0.6128336651694005,1.2780197923032787e-165,0.7823575175224678,0.0,-0.7612880464015808,5.73161734714796e-303,-0.9953604483829877,-0.029580837339651958,0.23698058580408882,0.06439409528122565,0.009982785986159698,-0.17080237053284597,6.097592639883435e-12,0.6120832852239185,0.5795594895939351,0.6449366461262611,0.6124227224110208,0.5813028880071447,0.6552950690490871,0.030972867194587375,0.013798623446911927,0.06584535439276445,0.0003394371871022761,0.0017433984132095848,0.01035842292282596
TNO,B,0,B-k0,iid,800,0.6058500794532492,2.5865219308571107e-81,0.748548958670248,1.532922951454964e-144,-0.7239094045459447,8.699244691537142e-131,-0.9954332897395154,-0.029944059864253553,0.3976580351545196,0.06271241897814783,0.07627068526848174,-0.17152479475727606,1.0604356666530197e-06,0.5603255435263125,0.5240448259900641,0.6097448985898806,0.5607197761860848,0.5259166851034687,0.6212264984004681,0.029777172348442127,0.013088453662892019,0.06283039020625204,0.00039423265977234223,0.0018718591134045948,0.011481599810587495
TNO,B,0,B-k0,ood,800,0.719599241561315,1.5580197154184194e-128,0.9352842504441414,0.0,-0.9261539471155424,0.0,-0.9962351347423981,-0.01321301481423567,0.7090350018878143,0.1130276071316685,0.0013639585739924991,-0.10178627337031314,0.003952387868657195,0.8747566291288593,0.8577611337576988,0.8789428561631253,0.8747784945875212,0.8595782694075613,0.8801970620977704,0.03275522035153984,0.014575797434962873,0.06733044869893397,2.1865458661896042e-05,0.0018171356498625224,0.0012542059346450918
